,median,mean,sum
0,3.4868485091011343,3.4868485091011343,3.4868485091011343
1,3.4013259644606912,3.4013259644606912,3.4013259644606912
2,3.0853131436196444,3.0853131436196444,3.0853131436196444
3,3.0853131436196444,3.0853131436196444,3.0853131436196444
4,2.8313145406180453,2.8313145406180453,2.8313145406180453
5,2.8313145406180453,2.8313145406180453,2.8313145406180453
6,2.705125534922341,2.705125534922341,2.705125534922341
7,2.705125534922341,2.705125534922341,2.705125534922341
8,2.698797830439539,2.698797830439539,2.698797830439539
9,2.698797830439539,2.698797830439539,2.698797830439539
10,1.9078489143335893,1.9078489143335893,1.9078489143335893
11,1.9078489143335893,1.9078489143335893,1.9078489143335893
12,1.6250003670996487,1.6250003670996487,1.6250003670996487
13,1.6250003670996487,1.6250003670996487,1.6250003670996487
14,1.8111135507953011,1.8111135507953011,1.8111135507953011
15,1.8111135507953011,1.8111135507953011,1.8111135507953011
16,3.397089313995373,3.397089313995373,3.397089313995373
17,2.9743679133138263,2.9743679133138263,2.9743679133138263
18,2.9743679133138263,2.9743679133138263,2.9743679133138263
19,2.371641101027993,2.371641101027993,2.371641101027993
20,2.5409825695811077,2.5409825695811077,2.5409825695811077
21,2.5409825695811077,2.5409825695811077,2.5409825695811077
22,2.3695690689053643,2.3695690689053643,2.3695690689053643
23,2.2499922126628333,2.2499922126628333,2.2499922126628333
24,2.2499922126628333,2.2499922126628333,2.2499922126628333
25,2.2499922126628333,2.2499922126628333,2.2499922126628333
26,2.6666627509485825,2.6666627509485825,2.6666627509485825
27,2.6666627509485825,2.6666627509485825,2.6666627509485825
28,2.5355939756287764,2.5355939756287764,2.5355939756287764
29,2.5355939756287764,2.5355939756287764,2.5355939756287764
30,2.498718194151969,2.498718194151969,2.498718194151969
31,2.498718194151969,2.498718194151969,2.498718194151969
32,2.438465010968238,2.438465010968238,2.438465010968238
33,2.438465010968238,2.438465010968238,2.438465010968238
34,3.0336478568256577,3.0336478568256577,3.0336478568256577
35,2.767800180784545,2.767800180784545,2.767800180784545
36,2.767800180784545,2.767800180784545,2.767800180784545
37,2.767800180784545,2.767800180784545,2.767800180784545
38,2.1250018354982423,2.1250018354982423,2.1250018354982423
39,2.1250018354982423,2.1250018354982423,2.1250018354982423
40,1.599999060225452,1.599999060225452,1.599999060225452
41,1.599999060225452,1.599999060225452,1.599999060225452
42,1.4084525175751899,1.4084525175751899,1.4084525175751899
43,1.4084525175751899,1.4084525175751899,1.4084525175751899
44,1.5090108935080422,1.5090108935080422,1.5090108935080422
45,1.5090108935080422,1.5090108935080422,1.5090108935080422
46,1.6666675653887737,1.6666675653887737,1.6666675653887737
47,2.0,2.0,2.0
48,2.0,2.0,2.0
