,median,mean,sum
59,1.8606719829536438,1.9682309150379955,118.09385490227973
60,1.86857870374304,1.9934891498749119,119.60934899249472
61,1.903862808652012,2.0157017002015905,120.94210201209542
62,1.903862808652012,2.0162669248117693,120.97601548870615
63,1.903862808652012,2.016870240888436,121.01221445330614
64,1.9455599642414847,2.0263234684618734,121.5794081077124
65,1.9584214485620555,2.0419878451976032,122.5192707118562
66,1.9591964846202135,2.0584729220484865,123.50837532290919
67,1.9591964846202135,2.062368721947257,123.74212331683542
68,1.9591964846202135,2.062456205542556,123.74737233255337
69,1.9674034889251937,2.0732995050726726,124.39797030436036
70,1.9756104932301741,2.085374079930848,125.12244479585087
71,1.9756104932301741,2.0817178728720562,124.90307237232336
72,1.9756104932301741,2.0840773573494604,125.04464144096764
73,1.9756104932301741,2.081610366971465,124.89662201828791
74,1.9756104932301741,2.07914337659347,124.7486025956082
75,1.9756104932301741,2.0731185018939917,124.3871101136395
76,1.9756104932301741,2.0737672871302517,124.42603722781512
77,1.9756104932301741,2.0696768993467023,124.18061396080213
78,1.9836892231272625,2.074173039230407,124.45038235382441
79,1.9917679530243506,2.0785947350071954,124.71568410043173
80,1.9917679530243506,2.068117713090518,124.08706278543109
81,1.9917679530243506,2.0576406911738414,123.45844147043047
82,1.9917679530243506,2.068215694357826,124.09294166146954
83,2.000349144979165,2.0793441454182022,124.76064872509214
84,2.0138335673145784,2.0856567535177257,125.13940521106355
85,2.0138335673145784,2.088164250542665,125.28985503255991
86,2.0138335673145784,2.0900525727277244,125.40315436366348
87,2.0138335673145784,2.087254644871236,125.23527869227416
88,2.01493224221641,2.0881201649065266,125.28720989439161
89,2.01493224221641,2.0888379298971795,125.33027579383076
90,2.010029011835811,2.0844863564788656,125.06918138873195
91,2.01493224221641,2.0903052128177144,125.41831276906287
92,2.0369823468388155,2.095935560707781,125.75613364246686
93,2.0552278959824535,2.101296617601278,126.07779705607669
94,2.0552278959824535,2.0952372358819242,125.71423415291545
95,2.0552278959824535,2.0891778541625703,125.35067124975423
96,2.0369823468388155,2.0817792519269065,124.90675511561439
97,2.01493224221641,2.075277135652901,124.51662813917406
98,2.010029011835811,2.0606326381908007,123.63795829144804
99,2.005596360496679,2.045919429643227,122.75516577859361
