,@form
1292,2.2787269797349685
1293,2.2787269797349685
1294,2.2787269797349685
1295,2.2766037706631597
1296,2.2752377515028153
1297,2.2747258028856785
1298,2.2734373767119234
1299,2.272148950538168
1300,2.272148950538168
1301,2.272148950538168
1302,2.272148950538168
1303,2.2734373767119234
1304,2.2734373767119234
1305,2.2734373767119234
1306,2.2734373767119234
1307,2.272148950538168
1308,2.2621085070456313
1309,2.2520680635530947
1310,2.2290886484376347
1311,2.2061092333221746
1312,2.2061092333221746
1313,2.1191820024467045
1314,2.032254771571235
1315,2.032254771571235
1316,2.032254771571235
1317,2.032254771571235
1318,2.032254771571235
1319,2.032254771571235
1320,2.032254771571235
1321,2.032254771571235
1322,2.1191820024467045
1323,2.2061092333221746
1324,2.2061092333221746
1325,2.2182881001217245
1326,2.249770803481235
1327,2.2690746400411954
1328,2.2690746400411954
1329,2.2690746400411954
1330,2.2690746400411954
1331,2.2690746400411954
1332,2.2690746400411954
1333,2.2690746400411954
1334,2.2690746400411954
1335,2.2690746400411954
1336,2.2690746400411954
1337,2.32294232859461
1338,2.3780587531021506
1339,2.3793074890562766
1340,2.3793074890562766
1341,2.3793074890562766
1342,2.3793074890562766
1343,2.400762310629411
1344,2.4358634749526678
1345,2.450406591938423
1346,2.4513033661740558
1347,2.452548524348982
1348,2.4537936825239086
1349,2.4537936825239086
1350,2.438005407363227
1351,2.400762310629411
1352,2.3793074890562766
1353,2.3780587531021506
1354,2.3793074890562766
1355,2.400762310629411
1356,2.4188429643129563
1357,2.438381460459885
1358,2.454545788717225
1359,2.454545788717225
1360,2.456498216580992
1361,2.465075376641966
1362,2.502972718237001
1363,2.555997497328113
1364,2.555997497328113
1365,2.555997497328113
1366,2.555997497328113
1367,2.555997497328113
1368,2.555997497328113
1369,2.555997497328113
1370,2.555997497328113
1371,2.555997497328113
1372,2.555997497328113
1373,2.502972718237001
1374,2.465075376641966
1375,2.436959720434063
1376,2.3784669578546813
1377,2.341465119285996
1378,2.3377419227397134
1379,2.3377419227397134
1380,2.341465119285996
1381,2.3784669578546813
1382,2.436959720434063
1383,2.465075376641966
1384,2.465075376641966
1385,2.465075376641966
1386,2.488393912098331
1387,2.5414186911894427
1388,2.5888732161205192
1389,2.603719297123415
1390,2.612500198983338
1391,2.612500198983338
1392,2.653722224204456
1393,2.653722224204456
1394,2.653722224204456
1395,2.653722224204456
1396,2.653722224204456
1397,2.7238457707527086
1398,2.7238457707527086
1399,2.7238457707527086
1400,2.7238457707527086
1401,2.7238457707527086
1402,2.7238457707527086
1403,2.7238457707527086
1404,2.7238457707527086
1405,2.7238457707527086
1406,2.7238457707527086
1407,2.7238457707527086
1408,2.7238457707527086
1409,2.7238457707527086
1410,2.7238457707527086
1411,2.653722224204456
1412,2.553747221855498
1413,2.5013045431888843
1414,2.494923330665656
1415,2.4876591516219237
1416,2.4471892592225926
1417,2.413795468646237
1418,2.405174859622813
1419,2.3755839914832464
1420,2.354613732367103
1421,2.354613732367103
1422,2.354613732367103
1423,2.354613732367103
1424,2.354613732367103
1425,2.354613732367103
1426,2.354613732367103
1427,2.354613732367103
1428,2.354613732367103
1429,2.354613732367103
1430,2.3746761294492496
1431,2.354613732367103
1432,2.354613732367103
1433,2.354613732367103
1434,2.354613732367103
1435,2.354613732367103
1436,2.354613732367103
1437,2.3361157390572007
1438,2.3176177457472984
1439,2.3176177457472984
1440,2.3176177457472984
1441,2.3176177457472984
1442,2.3361157390572007
1443,2.3361157390572007
1444,2.3361157390572007
1445,2.3361157390572007
1446,2.3361157390572007
1447,2.26416435196344
1448,2.26416435196344
1449,2.175966923514703
1450,2.175966923514703
1451,2.175966923514703
1452,2.175966923514703
1453,2.1621355979408543
1454,2.1362552527068592
1455,2.091187626464297
1456,2.0214008958150833
1457,1.981594970971344
1458,1.9808091221493282
1459,1.9808091221493282
1460,1.9808091221493282
1461,1.981594970971344
1462,2.0214008958150833
1463,2.052167550442573
1464,2.052167550442573
1465,2.052167550442573
1466,2.052167550442573
1467,2.052167550442573
1468,1.981594970971344
1469,1.9808091221493282
1470,1.9330267100427492
1471,1.9330267100427492
1472,1.9330267100427492
1473,1.9330267100427492
1474,1.9330267100427492
1475,1.9330267100427492
1476,1.9330267100427492
1477,1.9330267100427492
1478,1.918372780413275
1479,1.918372780413275
1480,1.918372780413275
1481,1.918372780413275
1482,1.918372780413275
1483,1.8770476738188266
1484,1.867469093949367
1485,1.849693889962564
1486,1.9005975764264718
1487,1.9005975764264718
1488,1.9005975764264718
1489,1.9005975764264718
1490,1.9005975764264718
1491,1.9005975764264718
1492,1.9005975764264718
1493,1.9005975764264718
1494,1.9515012628903798
1495,1.9797488199681892
1496,2.0079963770459983
1497,2.0079963770459983
1498,2.0079963770459983
1499,2.0079963770459983
1500,2.0089492695330775
1501,2.0079963770459983
1502,2.0079963770459983
1503,2.0089492695330775
1504,2.0099021620201567
1505,2.0099021620201567
1506,2.0099021620201567
1507,2.0099021620201567
1508,2.0099021620201567
1509,2.0099021620201567
1510,2.0089492695330775
1511,2.0089492695330775
1512,2.0089492695330775
1513,2.0099021620201567
1514,2.0273087757514308
1515,2.0387207448783826
1516,2.0454789094474854
1517,2.0543697453763357
1518,2.0674797071834043
1519,2.0674797071834043
1520,2.0674797071834043
1521,2.0674797071834043
1522,2.0674797071834043
1523,2.0674797071834043
1524,2.0674797071834043
1525,2.0674797071834043
1526,2.0543697453763357
1527,2.0543697453763357
1528,2.0543697453763357
1529,2.0543697453763357
1530,2.0543697453763357
1531,2.0543697453763357
1532,2.0454789094474854
1533,2.0387207448783826
1534,2.0387207448783826
1535,2.0454789094474854
1536,2.046931563716635
1537,2.046931563716635
1538,2.046931563716635
1539,2.046931563716635
1540,2.047620698021003
1541,2.047620698021003
1542,2.047620698021003
1543,2.047620698021003
1544,2.054114114454366
1545,2.0813992657815312
1546,2.0813992657815312
1547,2.058606357030155
1548,2.0521129405967913
1549,2.047620698021003
1550,2.047620698021003
1551,2.0357629684424174
1552,2.023905238863832
1553,2.023905238863832
1554,2.0234373989635666
1555,2.0114827577939263
1556,2.0114827577939263
1557,2.0114827577939263
1558,2.0234373989635666
1559,2.023905238863832
1560,2.023905238863832
1561,2.0357629684424174
1562,2.047620698021003
1563,2.047620698021003
1564,2.047620698021003
1565,2.0357629684424174
1566,2.023905238863832
1567,2.0402552110182057
1568,2.058606357030155
1569,2.0813992657815312
1570,2.0813992657815312
1571,2.0813992657815312
1572,2.0813992657815312
1573,2.1144379223417067
1574,2.1682683137956835
1575,2.1841325395076625
1576,2.1999967652196415
1577,2.1999967652196415
1578,2.210463609082204
1579,2.2209304529447667
1580,2.2292374429338966
1581,2.327105830592131
1582,2.328587830626198
1583,2.328587830626198
1584,2.328587830626198
1585,2.328587830626198
1586,2.328587830626198
1587,2.328587830626198
1588,2.328587830626198
1589,2.328587830626198
1590,2.328587830626198
1591,2.328587830626198
1592,2.328587830626198
1593,2.328587830626198
1594,2.328587830626198
1595,2.328587830626198
1596,2.328587830626198
1597,2.242909508350145
1598,2.242909508350145
1599,2.242909508350145
1600,2.242909508350145
1601,2.242909508350145
1602,2.242909508350145
1603,2.242909508350145
1604,2.242909508350145
1605,2.242909508350145
1606,2.242909508350145
1607,2.242909508350145
1608,2.242909508350145
1609,2.2405084329911595
1610,2.2405084329911595
1611,2.2373425986750983
1612,2.2329412800613078
1613,2.2209010338556805
1614,2.2209010338556805
1615,2.238508189736355
1616,2.238508189736355
1617,2.238508189736355
1618,2.238508189736355
1619,2.238508189736355
1620,2.238508189736355
1621,2.238508189736355
1622,2.238508189736355
1623,2.238508189736355
1624,2.238508189736355
1625,2.238508189736355
1626,2.238508189736355
1627,2.2311185275944005
1628,2.2305312594252227
1629,2.220313765686502
1630,2.2010796797333
1631,2.18982544544239
1632,2.1772433582263577
1633,2.1366774478695945
1634,2.1064559826524345
1635,2.1064559826524345
1636,2.096223816783054
1637,2.0844897352510996
1638,2.078202193495973
1639,2.0732945680292465
1640,2.0732945680292465
1641,2.0732945680292465
1642,2.0732945680292465
1643,2.0732945680292465
1644,2.0732945680292465
1645,2.0732945680292465
1646,2.0732945680292465
1647,2.0732945680292465
1648,2.0732945680292465
1649,2.0732945680292465
1650,2.0732945680292465
1651,2.084205137444988
1652,2.1008468444436694
1653,2.1064559826524345
1654,2.1064559826524345
1655,2.109666769835342
1656,2.112877557018249
1657,2.1246198494601796
1658,2.152795513967408
1659,2.171915027986243
1660,2.198592802515733
1661,2.2225844350916852
1662,2.39495469114628
1663,2.62393867812309
1664,2.686338648752364
1665,2.7135849796304714
1666,2.73504507080152
1667,2.73504507080152
1668,2.73504507080152
1669,2.73504507080152
1670,2.73504507080152
1671,2.73504507080152
1672,2.73504507080152
1673,2.73504507080152
1674,2.73504507080152
1675,2.73504507080152
1676,2.73504507080152
1677,2.73504507080152
1678,2.73504507080152
1679,2.73504507080152
1680,2.73504507080152
1681,2.6860722412790485
1682,2.60547026459605
1683,2.522707612391631
1684,2.4715741073477395
1685,2.4637676542830373
1686,2.4534722307432664
1687,2.371098205559774
1688,2.291213150851351
1689,2.291213150851351
1690,2.291213150851351
1691,2.291213150851351
1692,2.291213150851351
1693,2.291213150851351
1694,2.291213150851351
1695,2.291213150851351
1696,2.291213150851351
1697,2.291213150851351
1698,2.291213150851351
1699,2.291213150851351
1700,2.3075791162668295
1701,2.3075791162668295
1702,2.291213150851351
1703,2.291213150851351
1704,2.291213150851351
1705,2.3015696525815574
1706,2.3015696525815574
1707,2.3015696525815574
1708,2.3015696525815574
1709,2.317935617997036
1710,2.3240431436864526
1711,2.33349819398743
1712,2.3428551822842634
1713,2.3428551822842634
1714,2.3428551822842634
1715,2.3428551822842634
1716,2.3428551822842634
1717,2.3439056516628094
1718,2.3479765289400487
1719,2.3509969368387424
1720,2.3509969368387424
1721,2.3509969368387424
1722,2.3541657494191988
1723,2.3541657494191988
1724,2.3509969368387424
1725,2.3479765289400487
1726,2.3345486633659758
1727,2.33349819398743
1728,2.33349819398743
1729,2.33349819398743
1730,2.346926059561503
1731,2.3509969368387424
1732,2.3509969368387424
1733,2.346926059561503
1734,2.3273906682980137
1735,2.318486513604786
1736,2.318486513604786
1737,2.318486513604786
1738,2.318486513604786
1739,2.2941178449253083
1740,2.282398401278467
1741,2.2418083942931677
1742,2.166365704715798
1743,2.0884672375234317
1744,2.0884672375234317
1745,2.0884672375234317
1746,2.0884672375234317
1747,2.055530765122004
1748,2.0539206336740303
1749,2.0269582950992913
1750,1.9989885619284176
1751,1.9919319972154035
1752,1.9858828270985236
1753,1.9730994729642766
1754,1.9603161188300298
1755,1.9603161188300298
1756,1.9603161188300298
1757,1.9603161188300298
1758,1.9603161188300298
1759,1.9603161188300298
1760,1.9603161188300298
1761,1.9603161188300298
1762,1.9603161188300298
1763,1.9603161188300298
1764,1.9603161188300298
1765,1.9603161188300298
1766,1.9730994729642766
1767,1.9858828270985236
1768,1.9904604733891285
1769,1.995038119679733
1770,1.995038119679733
1771,1.9965096435060081
1772,1.9989885619284176
1773,2.0416646449289426
1774,2.0833333333333335
1775,2.0833333333333335
1776,2.085707608634072
1777,2.085707608634072
1778,2.085707608634072
1779,2.085707608634072
1780,2.08808188393481
1781,2.10749077799848
1782,2.10749077799848
1783,2.10749077799848
1784,2.10749077799848
1785,2.10749077799848
1786,2.10749077799848
1787,2.105116502697742
1788,2.105116502697742
1789,2.105116502697742
1790,2.1075567241211415
1791,2.110632922768888
1792,2.110632922768888
1793,2.1370597853943716
1794,2.1907862374554092
1795,2.213874832786183
1796,2.213874832786183
1797,2.2369634281169564
1798,2.2369634281169564
1799,2.2369634281169564
1800,2.213874832786183
1801,2.1907862374554092
1802,2.1801399351319963
1803,2.1593103645572502
1804,2.1491270963059175
1805,2.0968235253314718
1806,2.059102654669181
1807,2.0736853549813357
1808,2.1114062256436266
1809,2.1491270963059175
1810,2.1491270963059175
1811,2.1114062256436266
1812,2.1491270963059175
1813,2.1593103645572502
1814,2.175655238969842
1815,2.1861478931386085
1816,2.1861478931386085
1817,2.1861478931386085
1818,2.175655238969842
1819,2.162468016475625
1820,2.162468016475625
1821,2.162468016475625
1822,2.162468016475625
1823,2.162468016475625
1824,2.162468016475625
1825,2.162468016475625
1826,2.1686296226368835
1827,2.1686296226368835
1828,2.1861478931386085
1829,2.1904789411461163
1830,2.1904789411461163
1831,2.1904789411461163
1832,2.1934915150354177
1833,2.1965040889247187
1834,2.1965040889247187
1835,2.203848126519964
1836,2.2111921641152095
1837,2.2111921641152095
1838,2.2111921641152095
1839,2.2111921641152095
1840,2.2111921641152095
1841,2.2111921641152095
1842,2.2111921641152095
1843,2.2111921641152095
1844,2.219881142819026
1845,2.228570121522842
1846,2.2362375127805425
1847,2.2565681710093948
1848,2.269231437980547
1849,2.274556679221977
1850,2.2798819204634064
1851,2.2803599447660305
1852,2.2846499878275193
1853,2.314989809894044
1854,2.341517613201705
1855,2.3510550753722232
1856,2.3510550753722232
1857,2.3631836589957693
1858,2.365774780448797
1859,2.3846416806084902
1860,2.4035085807681833
1861,2.4125051436264124
1862,2.4215017064846416
1863,2.4380237476009334
1864,2.5213911182928985
1865,2.588236447868572
1866,2.588236447868572
1867,2.6036431337260657
1868,2.6036431337260657
1869,2.6036431337260657
1870,2.6036431337260657
1871,2.6036431337260657
1872,2.6036431337260657
1873,2.6036431337260657
1874,2.6036431337260657
1875,2.6036431337260657
1876,2.6036431337260657
1877,2.6036431337260657
1878,2.6036431337260657
1879,2.600863737962838
1880,2.600863737962838
1881,2.5826776563421157
1882,2.5826776563421157
1883,2.5826776563421157
1884,2.5826776563421157
1885,2.5721916832712166
1886,2.4706123376845426
1887,2.309098546460701
1888,2.238678127752635
1889,2.228867176974245
1890,2.2190562261958555
1891,2.2190562261958555
1892,2.2190562261958555
1893,2.2190562261958555
1894,2.2190562261958555
1895,2.2190562261958555
1896,2.2190562261958555
1897,2.2190562261958555
1898,2.2190562261958555
1899,2.2190562261958555
1900,2.1889378760037106
1901,2.1889378760037106
1902,2.1889378760037106
1903,2.1987488267821
1904,2.1980088460365015
1905,2.1980088460365015
1906,2.1980088460365015
1907,2.1980088460365015
1908,2.1980088460365015
1909,2.1980088460365015
1910,2.1980088460365015
1911,2.1980088460365015
1912,2.1980088460365015
1913,2.1980088460365015
1914,2.1980088460365015
1915,2.1980088460365015
1916,2.1980088460365015
1917,2.1980088460365015
1918,2.1980088460365015
1919,2.238997337071309
1920,2.2407965078811802
1921,2.2407965078811802
1922,2.2407965078811802
1923,2.2550122005137694
1924,2.2692278931463585
1925,2.2692278931463585
1926,2.2692278931463585
1927,2.253213029703898
1928,2.182699730211752
1929,2.0837848172433633
1930,2.0837848172433633
1931,2.0837848172433633
1932,2.039368340324661
1933,1.9972349678334846
1934,1.8620644977881162
1935,1.8620644977881162
1936,1.8724688663721596
1937,1.8724688663721596
1938,1.8724688663721596
1939,1.8724688663721596
1940,1.8724688663721596
1941,1.912334629349588
1942,1.912334629349588
1943,1.912334629349588
1944,1.912334629349588
1945,1.9908829489552686
1946,1.9908829489552686
1947,1.9908829489552686
1948,1.9165757999452286
1949,1.8738088339525083
1950,1.8695676633568676
1951,1.8695676633568676
1952,1.8695676633568676
1953,1.8695676633568676
1954,1.8633550384839852
1955,1.8571424136111025
1956,1.856508005064633
1957,1.856508005064633
1958,1.856508005064633
1959,1.856508005064633
1960,1.856508005064633
1961,1.8571424136111025
1962,1.8633550384839852
1963,1.8695676633568676
1964,1.8738088339525083
1965,1.9390250022740747
1966,2.0
1967,2.0
1968,2.0
1969,2.0
1970,2.0094565473213497
1971,2.0094565473213497
1972,2.0094565473213497
1973,2.0094565473213497
1974,2.0094565473213497
1975,2.0
1976,1.9523812274479448
1977,1.90476245489589
1978,1.9523812274479448
1979,2.0
1980,2.0094565473213497
1981,2.0094565473213497
1982,2.0094565473213497
1983,2.0094565473213497
1984,2.025500616868604
1985,2.0348421048613003
1986,2.037596070628093
1987,2.085411689058496
1988,2.1332273074889
1989,2.1332273074889
1990,2.1474857616614003
1991,2.1617442158339006
1992,2.1617442158339006
1993,2.1617442158339006
1994,2.1617442158339006
1995,2.237122711676683
1996,2.296802219851899
1997,2.345305548814678
1998,2.3799643145120335
1999,2.3799643145120335
2000,2.3799643145120335
2001,2.3799643145120335
2002,2.3799643145120335
2003,2.3799643145120335
2004,2.3799643145120335
2005,2.3799643145120335
2006,2.3799643145120335
2007,2.3799643145120335
2008,2.3799643145120335
2009,2.329606561147111
2010,2.223887067333684
2011,2.1666709024830353
2012,2.1653675526823233
2013,2.162904209357756
2014,2.162904209357756
2015,2.162904209357756
2016,2.1391729980107836
2017,2.0999973859028276
2018,2.080088269916498
2019,2.0372317805836477
2020,2.0
2021,2.0
2022,1.961746462742171
2023,1.923492925484342
2024,1.923492925484342
2025,1.923492925484342
2026,1.923492925484342
2027,1.923492925484342
2028,1.923492925484342
2029,1.923492925484342
2030,1.923492925484342
2031,1.923492925484342
2032,1.923492925484342
2033,1.8853419442300159
2034,1.7872317033470964
2035,1.7272724437185034
2036,1.643983093444383
2037,1.643983093444383
2038,1.643983093444383
2039,1.643983093444383
2040,1.643983093444383
2041,1.7272724437185034
2042,1.7872317033470964
2043,1.8052058796826045
2044,1.9043364551799884
2045,1.934465992907872
2046,1.9716991955512362
2047,2.0211865918863783
2048,2.0423731837727566
2049,2.0423731837727566
2050,2.0423731837727566
2051,2.0423731837727566
2052,2.0423731837727566
2053,2.082112357315521
2054,2.082112357315521
2055,2.082112357315521
2056,2.0836870130823053
2057,2.0569021154021305
2058,2.0569021154021305
2059,2.0569021154021305
2060,2.0714310470315045
2061,2.0944903746611754
2062,2.0944903746611754
2063,2.0944903746611754
2064,2.0944903746611754
2065,2.0944903746611754
2066,2.0944903746611754
2067,2.0944903746611754
2068,2.0714310470315045
2069,2.0714310470315045
2070,2.0714310470315045
2071,2.0944903746611754
2072,2.1175497022908467
2073,2.1479769191298326
2074,2.1479769191298326
2075,2.174375505211633
2076,2.174375505211633
2077,2.174375505211633
2078,2.174375505211633
2079,2.2394938483148343
2080,2.2595120731208773
2081,2.2854199670950863
2082,2.2854199670950863
2083,2.3117344109425604
2084,2.3674371283690236
2085,2.4110076112985945
2086,2.529277752453941
2087,2.851994250525353
2088,3.078286884457089
2089,3.1001331614727596
2090,3.1001331614727596
2091,3.1001331614727596
2092,3.1001331614727596
2093,3.1001331614727596
2094,3.1001331614727596
2095,3.1001331614727596
2096,3.1001331614727596
2097,3.131967834217897
2098,3.131967834217897
2099,3.131967834217897
2100,3.1001331614727596
2101,3.1001331614727596
2102,3.078286884457089
2103,3.016001394023421
2104,2.975562180605423
2105,2.975562180605423
2106,2.941146900905947
2107,2.9067316212064713
2108,2.9067316212064713
2109,2.8755649901631815
2110,2.777620786641876
2111,2.6875636247477637
2112,2.6875636247477637
2113,2.6875636247477637
2114,2.6875636247477637
2115,2.6642840353316664
2116,2.5696439820793904
2117,2.419857528607883
2118,2.364711128388653
2119,2.364711128388653
2120,2.364711128388653
2121,2.380679586540695
2122,2.3966480446927374
2123,2.3966480446927374
2124,2.3966480446927374
2125,2.3966480446927374
2126,2.4358259867599257
2127,2.4358259867599257
2128,2.4358259867599257
2129,2.3966480446927374
2130,2.3966480446927374
2131,2.3966480446927374
2132,2.37236582169991
2133,2.2746145582236887
2134,2.2561276640445795
2135,2.198787635709542
2136,2.198787635709542
2137,2.198787635709542
2138,2.198787635709542
2139,2.198787635709542
2140,2.217535924273472
2141,2.2628362189579287
2142,2.291746107109209
2143,2.291746107109209
2144,2.301427958729037
2145,2.3101869757226803
2146,2.3101869757226803
2147,2.3155558214287844
2148,2.3155558214287844
2149,2.3155558214287844
2150,2.3101869757226803
2151,2.3092641410964956
2152,2.3005051241028522
2153,2.291746107109209
2154,2.2838048321549387
2155,2.2838048321549387
2156,2.2838048321549387
2157,2.2838048321549387
2158,2.2548949440036585
2159,2.2548949440036585
2160,2.2548949440036585
2161,2.2548949440036585
2162,2.2548949440036585
2163,2.2548949440036585
2164,2.220112434067863
2165,2.220112434067863
2166,2.2410810472648723
2167,2.2838048321549387
2168,2.291746107109209
2169,2.3005051241028522
2170,2.3092641410964956
2171,2.3146329868026
2172,2.3256859279150017
2173,2.3092641410964956
2174,2.292563849148582
2175,2.2418111508381857
2176,2.214991392285353
2177,2.214991392285353
2178,2.214991392285353
2179,2.214991392285353
2180,2.214991392285353
2181,2.214991392285353
2182,2.214991392285353
2183,2.207758744475704
2184,2.207758744475704
2185,2.2070286409023905
2186,2.206298537329077
2187,2.204051579337044
2188,2.1979872248370835
2189,2.1941698283291564
2190,2.1941698283291564
2191,2.156488917733044
2192,2.090653204699409
2193,2.090653204699409
2194,2.1025494149440194
2195,2.144047722048059
2196,2.144047722048059
2197,2.144047722048059
2198,2.144047722048059
2199,2.13160753431454
2200,2.13160753431454
2201,2.13160753431454
2202,2.0431454113755536
2203,2.0431454113755536
2204,2.0431454113755536
2205,2.0431454113755536
2206,2.0431454113755536
2207,2.0431454113755536
2208,2.0431454113755536
2209,2.0431454113755536
2210,2.1262285062617803
2211,2.1661661897724533
2212,2.1661661897724533
2213,2.1661661897724533
2214,2.171545217825213
2215,2.1830576783973057
2216,2.198368314322442
2217,2.2075455177282457
2218,2.274504984925586
2219,2.3044876245430004
2220,2.3044876245430004
2221,2.3044876245430004
2222,2.3044876245430004
2223,2.3044876245430004
2224,2.3044876245430004
2225,2.3044876245430004
2226,2.3044876245430004
2227,2.3044876245430004
2228,2.3044876245430004
2229,2.3414644521229255
2230,2.3044876245430004
2231,2.2675107969630757
2232,2.2675107969630757
2233,2.2675107969630757
2234,2.2675107969630757
2235,2.2675107969630757
2236,2.2675107969630757
2237,2.2675107969630757
2238,2.2675107969630757
2239,2.25239953654982
2240,2.226772050288333
2241,2.2027234676783705
2242,2.181458914140341
2243,2.181458914140341
2244,2.145518490919195
2245,2.084671987249884
2246,2.005045474689841
2247,1.937361227350549
2248,1.9153531139752387
2249,1.9140410126036411
2250,1.9119395282451448
2251,1.8906036641363466
2252,1.8679756267736334
2253,1.8645819691612222
2254,1.724019665469206
2255,1.3542275305183291
2256,1.3542275305183291
2257,1.3542275305183291
2258,1.3542275305183291
2259,1.3542275305183291
2260,1.3542275305183291
2261,1.3542275305183291
2262,1.3542275305183291
2263,1.3542275305183291
2264,1.3542275305183291
2265,1.3542275305183291
2266,1.3542275305183291
2267,1.3542275305183291
2268,1.3542275305183291
2269,1.3542275305183291
2270,1.5643669957980952
2271,2.003736292336722
2272,2.003736292336722
2273,2.003736292336722
2274,2.003736292336722
2275,2.003736292336722
2276,2.003736292336722
2277,2.003736292336722
2278,2.003736292336722
2279,2.003736292336722
2280,2.003736292336722
2281,2.003736292336722
2282,2.003736292336722
2283,2.003736292336722
2284,2.003736292336722
2285,2.003736292336722
2286,1.9630344568984601
2287,1.9223326214601983
2288,1.9223326214601983
2289,1.9093719144592356
2290,1.9093719144592356
2291,1.9093719144592356
2292,1.9093719144592356
2293,1.9093719144592356
2294,1.9093719144592356
2295,1.9093719144592356
2296,1.9093719144592356
2297,1.9093719144592356
2298,1.9093719144592356
2299,1.9093719144592356
2300,1.9093719144592356
2301,1.9093719144592356
2302,1.9223326214601983
2303,1.9223326214601983
2304,1.9338387882732184
2305,1.9453449550862387
2306,1.9453449550862387
2307,1.9505489641072924
2308,1.955752973128346
2309,2.1278424444000055
2310,2.4140116217758125
2311,2.5310986972268656
2312,2.5409731090431524
2313,2.5409731090431524
2314,2.5409731090431524
2315,2.5409731090431524
2316,2.5409731090431524
2317,2.5478401515125335
2318,2.5827704437807437
2319,2.5827704437807437
2320,2.5827704437807437
2321,2.5827704437807437
2322,2.5827704437807437
2323,2.5827704437807437
2324,2.5827704437807437
2325,2.5827704437807437
2326,2.575903401311362
2327,2.5310986972268656
2328,2.449547851433821
2329,2.335468145329674
2330,2.172091431500645
2331,2.0442509473296244
2332,2.0442509473296244
2333,2.0442509473296244
2334,2.0442509473296244
2335,2.0442509473296244
2336,2.0442509473296244
2337,2.0442509473296244
2338,2.0442509473296244
2339,2.0442509473296244
2340,2.0442509473296244
2341,2.0442509473296244
2342,2.0442509473296244
2343,2.01249426366786
2344,1.980737580006096
2345,1.980737580006096
2346,2.063897409723678
2347,2.058551619043218
2348,2.051193207444861
2349,2.1290072464819825
2350,2.1417114487608
2351,2.1417114487608
2352,2.1417114487608
2353,2.153528266326277
2354,2.1599992932112944
2355,2.177176904068637
2356,2.177176904068637
2357,2.177176904068637
2358,2.177176904068637
2359,2.177176904068637
2360,2.177176904068637
2361,2.177176904068637
2362,2.1599992932112944
2363,2.177176904068637
2364,2.1943545149259793
2365,2.1943545149259793
2366,2.1943545149259793
2367,2.1943545149259793
2368,2.1943545149259793
2369,2.17070587718362
2370,2.1417114487608
2371,2.1339717373253855
2372,2.1281710633711395
2373,2.1339717373253855
2374,2.1417114487608
2375,2.1417114487608
2376,2.1339717373253855
2377,2.1629661657482053
2378,2.1943545149259793
2379,2.1943545149259793
2380,2.1943545149259793
2381,2.1943545149259793
2382,2.289876638206809
2383,2.385398761487639
2384,2.385398761487639
2385,2.3981807854347617
2386,2.4109628093818842
2387,2.422461861949951
2388,2.4785200921207915
2389,2.4785200921207915
2390,2.4785200921207915
2391,2.4785200921207915
2392,2.4785200921207915
2393,2.4785200921207915
2394,2.4785200921207915
2395,2.4785200921207915
2396,2.4785200921207915
2397,2.4785200921207915
2398,2.2172121648787027
2399,2.2500473413310016
2400,2.523079269723565
2401,2.5393174126395603
2402,2.5555555555555554
2403,2.592068960017862
2404,2.690478169012311
2405,2.592068960017862
2406,2.592068960017862
2407,2.5555555555555554
2408,2.2662854842469966
2409,1.918614681097596
2410,1.918614681097596
2411,1.918614681097596
2412,1.918614681097596
2413,1.918614681097596
2414,1.918614681097596
2415,1.918614681097596
2416,1.918614681097596
2417,1.8602139492567538
2418,1.8602139492567538
2419,1.8602139492567538
2420,1.918614681097596
2421,1.9842297485200153
2422,1.9842297485200153
2423,1.9842297485200153
2424,1.9842297485200153
2425,1.9842297485200153
2426,1.9842297485200153
2427,1.9842297485200153
2428,2.029905622563131
2429,2.0683671610246694
2430,2.0683671610246694
2431,2.0683671610246694
2432,2.029905622563131
2433,1.8893870045609562
2434,1.7363909370567079
2435,1.6854519490930955
2436,1.6854519490930955
2437,1.6854519490930955
2438,1.8254313767006027
2439,1.9605676830313699
2440,1.95572456175463
2441,1.95572456175463
2442,1.95572456175463
2443,1.95572456175463
2444,1.95572456175463
2445,1.95572456175463
2446,1.95572456175463
2447,1.9605676830313699
2448,1.978427444204851
2449,2.01688898266639
2450,1.991702928972147
2451,1.991702928972147
2452,2.051210320136682
2453,2.084425586637179
2454,2.084425586637179
2455,2.084425586637179
2456,2.084425586637179
2457,2.084425586637179
2458,2.051210320136682
2459,2.051210320136682
2460,2.051210320136682
2461,2.051210320136682
2462,2.084425586637179
2463,2.115518022363348
2464,2.115518022363348
2465,2.115518022363348
2466,2.1157274987989356
2467,2.1157274987989356
2468,2.2105601310055425
2469,2.279133237002057
2470,2.283756670082545
2471,2.279133237002057
2472,2.2105601310055425
2473,2.139864805533413
2474,2.1311865150096976
2475,2.1281443749642657
2476,2.1059397061973995
2477,2.0848445395083544
2478,2.0846350630727666
2479,2.084425586637179
2480,2.084425586637179
2481,2.0422127933185896
2482,2.0
2483,1.9166661107849938
2484,1.9166661107849938
2485,1.8579037134661602
2486,1.8579037134661602
2487,1.8579037134661602
2488,2.0
2489,2.0
2490,2.0
2491,2.0
2492,2.0
2493,2.0
2494,2.0424222697541774
2495,1.774277275507917
2496,1.46371001150748
2497,1.4409474393320205
2498,1.414972716352708
2499,1.414972716352708
2500,1.4117605655488543
2501,1.4037729688122569
2502,1.3957853720756594
2503,1.3957853720756594
